Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Nigeria,NGA,1984,Military expenditure (current LCU),MS.MIL.XPND.CN,928200000
Nigeria,NGA,1983,Military expenditure (current LCU),MS.MIL.XPND.CN,1178900000
Nigeria,NGA,1982,Military expenditure (current LCU),MS.MIL.XPND.CN,1112500000
Nigeria,NGA,1981,Military expenditure (current LCU),MS.MIL.XPND.CN,1319100000
Nigeria,NGA,1980,Military expenditure (current LCU),MS.MIL.XPND.CN,1656700000
Nigeria,NGA,1979,Military expenditure (current LCU),MS.MIL.XPND.CN,1854800000
Nigeria,NGA,1978,Military expenditure (current LCU),MS.MIL.XPND.CN,1920200000
Nigeria,NGA,1977,Military expenditure (current LCU),MS.MIL.XPND.CN,2023200000
Nigeria,NGA,1976,Military expenditure (current LCU),MS.MIL.XPND.CN,1657000000
Nigeria,NGA,1975,Military expenditure (current LCU),MS.MIL.XPND.CN,1864100000
Nigeria,NGA,1974,Military expenditure (current LCU),MS.MIL.XPND.CN,851600000
Nigeria,NGA,1973,Military expenditure (current LCU),MS.MIL.XPND.CN,671200000
Nigeria,NGA,1972,Military expenditure (current LCU),MS.MIL.XPND.CN,594800000
Nigeria,NGA,1971,Military expenditure (current LCU),MS.MIL.XPND.CN,455700000
Nigeria,NGA,1970,Military expenditure (current LCU),MS.MIL.XPND.CN,473100000
Nigeria,NGA,1969,Military expenditure (current LCU),MS.MIL.XPND.CN,488900000
Nigeria,NGA,1968,Military expenditure (current LCU),MS.MIL.XPND.CN,263600000
Nigeria,NGA,1967,Military expenditure (current LCU),MS.MIL.XPND.CN,171400000
Nigeria,NGA,1966,Military expenditure (current LCU),MS.MIL.XPND.CN,39800000
Nigeria,NGA,1965,Military expenditure (current LCU),MS.MIL.XPND.CN,47100000
Nigeria,NGA,1964,Military expenditure (current LCU),MS.MIL.XPND.CN,38800000
Nigeria,NGA,1963,Military expenditure (current LCU),MS.MIL.XPND.CN,32500000
Nigeria,NGA,1962,Military expenditure (current LCU),MS.MIL.XPND.CN,27600000
Nigeria,NGA,1961,Military expenditure (current LCU),MS.MIL.XPND.CN,20200000
Nigeria,NGA,1960,Military expenditure (current LCU),MS.MIL.XPND.CN,16700000
Nigeria,NGA,2022,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.635544551107252
Nigeria,NGA,2021,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.01270192678284
Nigeria,NGA,2020,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.632022913474166
Nigeria,NGA,2019,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.459170524387093
Nigeria,NGA,2018,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.506944517393582
Nigeria,NGA,2017,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.430671218863917
Nigeria,NGA,2016,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.432947784673169
Nigeria,NGA,2015,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.417636537730714
Nigeria,NGA,2014,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.414718776586509
Nigeria,NGA,2013,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.469695304520636
Nigeria,NGA,2012,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.504264930204985
Nigeria,NGA,2011,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.579227031040921
Nigeria,NGA,2010,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.539231118131693
Nigeria,NGA,2009,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.505855627592204
Nigeria,NGA,2008,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.489084134608938
Nigeria,NGA,2007,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.370960976546406
Nigeria,NGA,2006,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.348375434095589
Nigeria,NGA,2005,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.397422937174069
Nigeria,NGA,2004,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.490996769130759
Nigeria,NGA,2003,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.570707544874932
Nigeria,NGA,2002,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.95433804485135
Nigeria,NGA,2001,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.780315876986167
Nigeria,NGA,2000,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.543531645186578
Nigeria,NGA,1999,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.855415630326234
Nigeria,NGA,1998,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.548312392864221
Nigeria,NGA,1997,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.435835755422039
Nigeria,NGA,1996,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.406177811568832
Nigeria,NGA,1995,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.483558767048935
Nigeria,NGA,1994,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.781452287737133
Nigeria,NGA,1993,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.933218301724012
Nigeria,NGA,1992,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.564010709444363
Nigeria,NGA,1991,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.773691292368809
Nigeria,NGA,1990,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.833115305550364
Nigeria,NGA,1989,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.579894648474617
Nigeria,NGA,1988,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.88435129597009
Nigeria,NGA,1987,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.769793676287504
Nigeria,NGA,1986,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.31155364657903
Nigeria,NGA,1985,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.43678626386977
Nigeria,NGA,1984,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.55679483416495
Nigeria,NGA,1983,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.21984130271864
Nigeria,NGA,1982,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.26720169230048
Nigeria,NGA,1981,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.77007205001291
Nigeria,NGA,1980,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.29560373980505
Nigeria,NGA,1979,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.32233407904549
Nigeria,NGA,1978,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,5.32604776301556
Nigeria,NGA,1977,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,6.02411790978115
Nigeria,NGA,1976,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,5.79139783442963
Nigeria,NGA,1975,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,8.12406844073322
Nigeria,NGA,1974,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.34401142623954
Nigeria,NGA,1973,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,5.47846811844983
Nigeria,NGA,1972,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,5.39026887908144
Nigeria,NGA,1971,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.39211982188639
Nigeria,NGA,1970,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,5.27925012553702
Nigeria,NGA,1969,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,10.316957879632
Nigeria,NGA,1968,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,9.1591382904795
Nigeria,NGA,1967,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,5.80820060996272
Nigeria,NGA,1966,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.10115095174856
Nigeria,NGA,1965,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.40145203522971
Nigeria,NGA,1964,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.23370429252782
Nigeria,NGA,1963,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.10319076714189
Nigeria,NGA,1962,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.09697933227345
Nigeria,NGA,1961,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.849453322119428
Nigeria,NGA,1960,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.695833333333333
Nigeria,NGA,2022,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,4.2157747664872
Nigeria,NGA,2021,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,7.6355294487219
Nigeria,NGA,2020,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,5.27688590173337
Nigeria,NGA,2019,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,3.66702786835238
Nigeria,NGA,2018,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,3.95441657763576
Nigeria,NGA,2017,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,3.59175116214858
Nigeria,NGA,2016,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,4.43581936774756
Nigeria,NGA,2015,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,3.77968501436291
Nigeria,NGA,2014,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,3.10288077389282
Nigeria,NGA,2013,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,3.32062622908987
Nigeria,NGA,2012,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,3.3868402787093
Nigeria,NGA,2011,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,3.34869218663897
Nigeria,NGA,2010,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,3.2499467049073
Nigeria,NGA,2009,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,3.27819026910688
Nigeria,NGA,2008,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,3.40126630859377
Nigeria,NGA,2007,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,2.04562649567636
Nigeria,NGA,2006,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,2.8284933605344
Nigeria,NGA,2005,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,2.2312243852007
Nigeria,NGA,2004,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,2.6772408556644
Nigeria,NGA,2003,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,2.45931247584439
Nigeria,NGA,2002,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,4.92406823432351
Nigeria,NGA,2001,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,2.52880020239326
Nigeria,NGA,2000,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,2.19681441400898
Nigeria,NGA,1999,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,4.0719606939195
Nigeria,NGA,1998,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,3.48801264234771
Nigeria,NGA,1997,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,3.19713399773774
Nigeria,NGA,1996,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,3.6668713107333
Nigeria,NGA,1995,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,3.86942353880894
Nigeria,NGA,1994,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,2.34854835531479
Nigeria,NGA,1993,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,1.79960691757394
Nigeria,NGA,1992,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,1.47025714817099
Nigeria,NGA,1991,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,2.11395208375277
Nigeria,NGA,1990,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,2.23416091170604
Nigeria,NGA,2022,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,3000000
Nigeria,NGA,2021,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,2000000
Nigeria,NGA,2000,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,0
Nigeria,NGA,1990,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,3000000
Nigeria,NGA,1989,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,2000000
Nigeria,NGA,2022,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.79814147949219
Nigeria,NGA,2021,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.78729927539825
Nigeria,NGA,2020,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.89196145534515
Nigeria,NGA,2019,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.93307113647461
Nigeria,NGA,2018,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.09741425514221
Nigeria,NGA,2017,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.99671685695648
Nigeria,NGA,2016,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.87388896942139
Nigeria,NGA,2015,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.92170512676239
Nigeria,NGA,2014,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.1302764415741
Nigeria,NGA,2013,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.08847832679749
Nigeria,NGA,2012,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.04207372665405
Nigeria,NGA,2011,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.95645451545715
Nigeria,NGA,2010,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.21112322807312
Nigeria,NGA,2009,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.99455380439758
Nigeria,NGA,2008,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.86071193218231
Nigeria,NGA,2007,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.01405644416809
Nigeria,NGA,2006,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.03407764434814
Nigeria,NGA,2005,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.6665004491806
Nigeria,NGA,2004,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.75441575050354
Nigeria,NGA,2003,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.63558828830719
Nigeria,NGA,2002,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.62632930278778
Nigeria,NGA,2000,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.45532631874084
Nigeria,NGA,1998,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.588243722915649
Nigeria,NGA,1996,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.05690824985504
Nigeria,NGA,2022,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6
Nigeria,NGA,2021,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6
Nigeria,NGA,2020,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6
Nigeria,NGA,2019,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,7
Nigeria,NGA,2018,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,8
Nigeria,NGA,2017,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,8
Nigeria,NGA,2016,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,8
Nigeria,NGA,2015,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,8
Nigeria,NGA,2014,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,8
Nigeria,NGA,2013,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,8
Nigeria,NGA,2012,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,8
Nigeria,NGA,2011,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,8
Nigeria,NGA,2010,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,7
Nigeria,NGA,2009,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,7
Nigeria,NGA,2008,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,7
Nigeria,NGA,2007,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,7
Nigeria,NGA,2006,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,7
Nigeria,NGA,2005,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6
Nigeria,NGA,2004,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6
Nigeria,NGA,2003,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,5
Nigeria,NGA,2002,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,5
Nigeria,NGA,2000,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4
Nigeria,NGA,1998,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4
Nigeria,NGA,1996,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4
Nigeria,NGA,2022,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,7.54716968536377
Nigeria,NGA,2021,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,6.13207530975342
Nigeria,NGA,2020,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,4.71698093414307
Nigeria,NGA,2019,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,4.71698093414307
Nigeria,NGA,2018,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,4.24528312683105
Nigeria,NGA,2017,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,4.7619047164917
Nigeria,NGA,2016,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,6.1904764175415
Nigeria,NGA,2015,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,6.1904764175415
Nigeria,NGA,2014,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,5.2380952835083
Nigeria,NGA,2013,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,3.79146909713745
Nigeria,NGA,2012,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,3.3175356388092
Nigeria,NGA,2011,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,3.3175356388092
Nigeria,NGA,2010,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,2.84360194206238
Nigeria,NGA,2009,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,4.26540279388428
Nigeria,NGA,2008,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,5.28846168518066
Nigeria,NGA,2007,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,3.86473441123962
Nigeria,NGA,2006,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,2.4154589176178
Nigeria,NGA,2005,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,6.31067943572998
Nigeria,NGA,2004,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,4.85436916351318
Nigeria,NGA,2003,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,6.03015089035034
Nigeria,NGA,2002,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,7.40740728378296
Nigeria,NGA,2000,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,9.5238094329834
Nigeria,NGA,1998,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,26.5957450866699
Nigeria,NGA,1996,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,15.957447052002
Nigeria,NGA,2022,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,3.77358484268188
Nigeria,NGA,2021,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,3.77358484268188
Nigeria,NGA,2020,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,2.35849046707153
Nigeria,NGA,2019,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,2.8301887512207
Nigeria,NGA,2018,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,1.41509437561035
Nigeria,NGA,2017,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,2.38095235824585
Nigeria,NGA,2016,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,4.2857141494751
Nigeria,NGA,2015,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,2.38095235824585
Nigeria,NGA,2014,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,2.38095235824585
Nigeria,NGA,2013,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,1.42180097103119
Nigeria,NGA,2012,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,1.89573454856873
Nigeria,NGA,2011,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,1.89573454856873
Nigeria,NGA,2010,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,0.947867274284363
Nigeria,NGA,2009,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,1.42180097103119
Nigeria,NGA,2008,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,1.92307686805725
Nigeria,NGA,2007,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,0.966183602809906
Nigeria,NGA,2006,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,0.483091801404953
Nigeria,NGA,2005,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,1.45631062984467
Nigeria,NGA,2004,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,2.42718458175659
Nigeria,NGA,2003,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,2.51256275177002
Nigeria,NGA,2002,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,1.05820107460022
Nigeria,NGA,2000,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,1.58730161190033
Nigeria,NGA,1998,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,13.297872543335
Nigeria,NGA,1996,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,6.38297891616821
Nigeria,NGA,2022,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,9.90566062927246
Nigeria,NGA,2021,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,9.43396186828613
Nigeria,NGA,2020,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,10.3773584365845
Nigeria,NGA,2019,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,8.01886749267578
Nigeria,NGA,2018,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,6.60377359390259
Nigeria,NGA,2017,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,8.09523773193359
Nigeria,NGA,2016,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,8.5714282989502
Nigeria,NGA,2015,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,7.61904764175415
Nigeria,NGA,2014,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,6.1904764175415
Nigeria,NGA,2013,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,6.16113758087158
Nigeria,NGA,2012,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,5.68720388412476
Nigeria,NGA,2011,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,5.21327018737793
Nigeria,NGA,2010,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,4.26540279388428
Nigeria,NGA,2009,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,7.5829381942749
Nigeria,NGA,2008,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,9.61538505554199
Nigeria,NGA,2007,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,7.72946882247925
Nigeria,NGA,2006,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,8.21256065368652
Nigeria,NGA,2005,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,13.5922327041626
Nigeria,NGA,2004,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,12.62135887146
Nigeria,NGA,2003,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,15.5778894424438
